Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined,Avg_Item_Outlet_Sales,category_by_sales,Outlet
607,18.25,0,0.012325122,Fruits and Vegetables,162.8894,OUT018,4,1,2,2,3024,1,1400.923903,0,3
1207,5.8,0,0.131489269,Dairy,89.7172,OUT018,4,1,2,2,520,1,1340.311665,0,3
866,14.5,2,0.064224789,Breads,262.7594,OUT017,6,2,1,1,3135,1,1329.897088,0,2
453,18.25,0,0.060589424,Starchy Foods,162.5526,OUT017,6,2,1,1,3481,1,1306.324351,0,2
1122,12.85,0,0.022649893,Fruits and Vegetables,179.3318,OUT045,11,1,1,1,239,1,1400.923903,0,7
591,17.1,0,0.128390273,Fruits and Vegetables,111.9886,OUT035,9,2,1,1,391,1,1400.923903,0,6
209,7.575,0,0.055476238,Dairy,196.8768,OUT049,14,1,0,1,168,1,1340.311665,0,9
188,9.21,0,0.008757492,Fruits and Vegetables,120.8414,OUT013,26,0,2,1,892,1,1400.923903,0,1
1049,11.3,0,0.007273831,Meat,196.6426,OUT013,26,0,2,1,2618,1,1246.692408,1,1
998,10.03119577,0,0.144534212,Dairy,190.6504,OUT019,28,2,0,0,2827,1,1340.311665,0,4
961,13.6,2,0.043743689,Fruits and Vegetables,157.7946,OUT045,11,2,1,1,95,1,1400.923903,0,7
887,20.85,2,0.062477955,Baking Goods,87.2514,OUT018,4,1,2,2,437,1,1165.308787,1,3
880,9.195,2,0.078060601,Meat,106.3596,OUT046,16,2,0,1,1485,1,1246.692408,1,8
359,18.05858931,0,0.026740767,Frozen Foods,261.291,OUT027,28,1,2,3,2758,1,1280.318926,1,5
140,15.75,0,0.140821917,Hard Drinks,252.9382,OUT049,14,1,0,1,1387,0,1264.622727,1,9
163,16.5,2,0.068403271,Canned,101.999,OUT018,4,1,2,2,2955,1,1332.243074,0,3
158,8.151798319,0,0.06595278,Fruits and Vegetables,126.6994,OUT019,28,2,0,0,1247,1,1400.923903,0,4
1395,20.5,1,0.02312394,Others,154.634,OUT013,26,0,2,1,1058,2,1162.562891,1,1
904,17.6,2,0.047449835,Snack Foods,118.1782,OUT018,4,1,2,2,1287,1,1373.949767,0,3
68,8.775,0,0.110359004,Dairy,42.7428,OUT018,4,1,2,2,3276,0,1340.311665,0,3
1466,10.1,1,0.054620504,Health and Hygiene,197.5084,OUT035,9,2,1,1,1523,2,1218.181979,1,6
1541,18.2,1,0.06595278,Health and Hygiene,44.1086,OUT045,11,2,1,1,107,2,1218.181979,1,7
1216,8.975,2,0.009051307,Canned,103.099,OUT013,26,0,2,1,1595,1,1332.243074,0,1
754,20.08910944,2,0.160722863,Fruits and Vegetables,65.7168,OUT027,28,1,2,3,1010,1,1400.923903,0,5
354,9.6,0,0.03625493,Fruits and Vegetables,141.0154,OUT013,26,0,2,1,1333,1,1400.923903,0,1
1249,8.185,0,0.064824502,Fruits and Vegetables,116.0808,OUT010,15,1,2,0,1086,1,1400.923903,0,0
1449,14.75,1,0.033024328,Health and Hygiene,236.6906,OUT018,4,1,2,2,1594,2,1218.181979,1,3
1265,20.5,1,0.143574191,Household,37.219,OUT045,11,2,1,1,2463,2,1327.838316,0,7
747,14.65,2,0.099333217,Snack Foods,51.3666,OUT045,11,2,1,1,72,1,1373.949767,0,7
1097,19.2,0,0.12475207,Canned,90.9488,OUT017,6,2,1,1,2991,1,1332.243074,0,2
1483,5.945,1,0.093170838,Household,127.3652,OUT049,14,1,0,1,473,2,1327.838316,0,9
220,17.5,2,0.007538459,Dairy,144.2102,OUT035,9,2,1,1,2151,1,1340.311665,0,6
270,10.895,2,0.009676286,Dairy,122.873,OUT017,6,2,1,1,1820,1,1340.311665,0,2
243,20.5,0,0.141792841,Starchy Foods,89.7172,OUT046,16,2,0,1,145,1,1306.324351,0,8
276,15.9666819,2,0.05436436,Starchy Foods,63.8168,OUT027,28,1,2,3,3451,1,1306.324351,0,5
325,13.65,2,0.031573246,Canned,99.47,OUT018,4,1,2,2,1532,1,1332.243074,0,3
1495,15.7,1,0.055943697,Health and Hygiene,150.6024,OUT013,26,0,2,1,1150,2,1218.181979,1,1
769,18.7,2,0.06595278,Frozen Foods,229.201,OUT035,9,2,1,1,1676,1,1280.318926,1,6
1,19.35,2,0.066831682,Soft Drinks,163.8868,OUT010,15,1,2,0,1708,0,1229.886669,1,0
262,16,2,0.065165046,Dairy,79.3986,OUT049,14,1,0,1,3350,1,1340.311665,0,9
1271,6.965,1,0.06595278,Household,159.4604,OUT013,26,0,2,1,1645,2,1327.838316,0,1
939,11.395,2,0.069728296,Meat,233.9616,OUT045,11,2,1,1,361,1,1246.692408,1,7
1528,7.5,1,0.09660879,Household,56.9588,OUT045,11,2,1,1,3201,2,1327.838316,0,7
4,6.115,2,0.007038478,Soft Drinks,189.253,OUT013,26,0,2,1,1910,0,1229.886669,1,1
1168,8.151798319,2,0.153456703,Dairy,264.091,OUT019,28,2,0,0,1285,1,1340.311665,0,4
915,14.8,2,0.043982464,Breads,110.657,OUT045,11,2,1,1,1519,1,1329.897088,0,7
859,8.71,0,0.139202085,Canned,46.1376,OUT035,9,2,1,1,2026,1,1332.243074,0,6
1199,15.5,2,0.086184647,Frozen Foods,50.9692,OUT018,4,1,2,2,2081,1,1280.318926,1,3
610,19.35,2,0.082250863,Baking Goods,48.7034,OUT035,9,2,1,1,2693,1,1165.308787,1,6
77,8.151798319,0,0.034286109,Soft Drinks,173.1422,OUT027,28,1,2,3,2570,0,1229.886669,1,5
1257,19.2,0,0.100482186,Frozen Foods,111.8886,OUT018,4,1,2,2,569,1,1280.318926,1,3
560,16.25,2,0.049051717,Fruits and Vegetables,152.4682,OUT049,14,1,0,1,1159,1,1400.923903,0,9
573,19.85,0,0.005230786,Dairy,265.1884,OUT013,26,0,2,1,2583,1,1340.311665,0,1
753,13.65,2,0.08062523,Frozen Foods,259.6936,OUT035,9,2,1,1,905,1,1280.318926,1,6
144,7.535,0,0.081787519,Soft Drinks,120.844,OUT046,16,2,0,1,956,0,1229.886669,1,8
395,13.93290191,0,0.010615026,Frozen Foods,185.1898,OUT019,28,2,0,0,1980,1,1280.318926,1,4
392,13.93290191,0,0.009534758,Snack Foods,64.551,OUT027,28,1,2,3,185,1,1373.949767,0,5
482,5.59,2,0.056602818,Snack Foods,63.2168,OUT046,16,2,0,1,616,1,1373.949767,0,8
1248,11,2,0.057047756,Fruits and Vegetables,240.4512,OUT035,9,2,1,1,3130,1,1400.923903,0,6
504,19.85,0,0.05410964,Seafood,195.0768,OUT049,14,1,0,1,811,1,1672.676622,0,9
1019,17.6,0,0.058209079,Meat,153.6314,OUT045,11,2,1,1,2664,1,1246.692408,1,7
926,6.215,2,0.083056555,Baking Goods,224.4062,OUT010,15,1,2,0,1021,1,1165.308787,1,0
374,15.1,2,0.020015391,Frozen Foods,128.831,OUT018,4,1,2,2,685,1,1280.318926,1,3
968,13.35,0,0.102426197,Dairy,230.6352,OUT013,26,0,2,1,2819,1,1340.311665,0,1
292,9.5,2,0.048761223,Starchy Foods,186.5898,OUT049,14,1,0,1,2650,1,1306.324351,0,9
656,11.8,2,0.06595278,Frozen Foods,179.2344,OUT035,9,2,1,1,946,1,1280.318926,1,6
410,17.6,0,0.056281276,Frozen Foods,40.3454,OUT035,9,2,1,1,3283,1,1280.318926,1,6
573,19.85,0,0.008762556,Dairy,266.6884,OUT010,15,1,2,0,1297,1,1340.311665,0,0
230,13.35,0,0.139669224,Frozen Foods,147.6392,OUT049,14,1,0,1,781,1,1280.318926,1,9
81,18.85,0,0.137972993,Hard Drinks,158.4578,OUT017,6,2,1,1,389,0,1264.622727,1,2
771,17.5,0,0.06595278,Snack Foods,102.999,OUT046,16,2,0,1,1533,1,1373.949767,0,8
1212,20.2,2,0.121940099,Snack Foods,95.3752,OUT017,6,2,1,1,139,1,1373.949767,0,2
1496,5.88,1,0.024926013,Household,149.9392,OUT049,14,1,0,1,426,2,1327.838316,0,9
1231,18.05858931,2,0.039031927,Snack Foods,95.641,OUT027,28,1,2,3,626,1,1373.949767,0,5
269,15.85,0,0.13727,Canned,94.4094,OUT017,6,2,1,1,754,1,1332.243074,0,2
950,5.985,0,0.095989602,Frozen Foods,127.3678,OUT045,11,2,1,1,2598,1,1280.318926,1,7
310,18.85,0,0.142443405,Canned,170.4132,OUT017,6,2,1,1,2299,1,1332.243074,0,2
81,18.85,0,0.137410256,Hard Drinks,161.7578,OUT049,14,1,0,1,519,0,1264.622727,1,9
808,7.51,0,0.104400238,Snack Foods,113.5544,OUT017,6,2,1,1,3389,1,1373.949767,0,2
1520,16.2,1,0.06595278,Household,190.8162,OUT035,9,2,1,1,1709,2,1327.838316,0,6
1530,17.6,1,0.015750947,Household,182.5976,OUT018,4,1,2,2,541,2,1327.838316,0,3
1307,8.97,1,0.092937216,Household,54.6956,OUT013,26,0,2,1,3236,2,1327.838316,0,1
506,7.22,2,0.03828933,Baking Goods,64.751,OUT013,26,0,2,1,236,1,1165.308787,1,1
267,15.9666819,0,0.208162156,Snack Foods,228.1694,OUT019,28,2,0,0,1046,1,1373.949767,0,4
318,8.71,0,0.121936216,Canned,94.4778,OUT017,6,2,1,1,1291,1,1332.243074,0,2
324,17.7,2,0.135646297,Starchy Foods,186.0924,OUT018,4,1,2,2,1856,1,1306.324351,0,3
739,15.85,0,0.069240685,Breads,217.5166,OUT045,11,2,1,1,3040,1,1329.897088,0,7
195,6.055,0,0.03127929,Fruits and Vegetables,160.3578,OUT017,6,2,1,1,1134,1,1400.923903,0,2
610,20.08910944,2,0.08186804,Baking Goods,46.8034,OUT027,28,1,2,3,66,1,1165.308787,1,5
446,19.25,2,0.034753686,Canned,141.5496,OUT049,14,1,0,1,814,1,1332.243074,0,9
489,16.5,0,0.028476451,Snack Foods,91.0146,OUT045,11,2,1,1,333,1,1373.949767,0,7
795,13.5,2,0.067872402,Dairy,57.8562,OUT046,16,2,0,1,1874,1,1340.311665,0,8
655,10.03119577,2,0.026420581,Meat,250.9408,OUT019,28,2,0,0,2,1,1246.692408,1,4
699,7.865,0,0.061183503,Breakfast,164.5526,OUT045,11,2,1,1,551,1,1248.919095,1,7
1357,10.6,1,0.035247642,Health and Hygiene,84.7224,OUT049,14,1,0,1,534,2,1218.181979,1,9
351,10.03119577,2,0.02974207,Dairy,88.9514,OUT027,28,1,2,3,1823,1,1340.311665,0,5
186,16.2,2,0.128397995,Frozen Foods,178.337,OUT035,9,2,1,1,366,1,1280.318926,1,6
391,14.5,2,0.058918844,Fruits and Vegetables,169.7448,OUT049,14,1,0,1,1688,1,1400.923903,0,9
1428,7.235,1,0.076791671,Household,116.4492,OUT013,26,0,2,1,1069,2,1327.838316,0,1
120,16.75,0,0.021220113,Hard Drinks,55.1298,OUT035,9,2,1,1,220,0,1264.622727,1,6
277,6.12748296,2,0.2004264,Baking Goods,88.8514,OUT019,28,2,0,0,1307,1,1165.308787,1,4
21,6.12748296,0,0.078589629,Soft Drinks,113.286,OUT027,28,1,2,3,1350,0,1229.886669,1,5
208,14,2,0.031261583,Canned,52.564,OUT035,9,2,1,1,3004,1,1332.243074,0,6
573,19.85,0,0.005235143,Dairy,265.8884,OUT046,16,2,0,1,1306,1,1340.311665,0,8
352,10.895,0,0.027032204,Frozen Foods,106.328,OUT017,6,2,1,1,3347,1,1280.318926,1,2
1036,5.635,0,0.172856719,Baking Goods,148.205,OUT010,15,1,2,0,2346,1,1165.308787,1,0
490,10.65,2,0.085617517,Snack Foods,229.3668,OUT017,6,2,1,1,1062,1,1373.949767,0,2
602,15.1,0,0.127334766,Baking Goods,88.283,OUT010,15,2,2,0,3384,1,1165.308787,1,0
1273,16.5,1,0.036641597,Household,178.7318,OUT046,16,2,0,1,239,2,1327.838316,0,8
493,13.35,2,0.014656564,Canned,208.5638,OUT045,11,2,1,1,1044,1,1332.243074,0,7
411,12.15,0,0.037864854,Meat,63.0826,OUT013,26,0,2,1,1679,1,1246.692408,1,1
160,13.65,0,0.036016619,Snack Foods,186.3924,OUT049,14,1,0,1,271,1,1373.949767,0,9
474,20.75,2,0.12953868,Seafood,240.288,OUT049,14,1,0,1,1126,1,1672.676622,0,9
481,19.1,0,0.038531668,Fruits and Vegetables,210.6586,OUT013,26,0,2,1,2742,1,1400.923903,0,1
87,17.25,0,0.06595278,Dairy,171.5764,OUT045,11,2,1,1,2416,0,1340.311665,0,7
143,8.151798319,2,0.112119359,Soft Drinks,123.0388,OUT027,28,1,2,3,818,0,1229.886669,1,5
1171,12.07038502,0,0.06595278,Fruits and Vegetables,45.9402,OUT027,28,1,2,3,3365,1,1400.923903,0,5
275,10.195,0,0.041907414,Snack Foods,43.8428,OUT013,26,0,2,1,634,1,1373.949767,0,1
1288,16.6,1,0.027556247,Household,176.6344,OUT013,26,0,2,1,802,2,1327.838316,0,1
1169,17.6,2,0.076058484,Meat,111.8202,OUT013,26,0,2,1,857,1,1246.692408,1,1
1249,8.185,0,0.038729057,Fruits and Vegetables,117.1808,OUT046,16,2,0,1,732,1,1400.923903,0,8
753,13.65,2,0.080804019,Frozen Foods,261.1936,OUT045,11,2,1,1,1092,1,1280.318926,1,7
19,10.6,0,0.056884225,Dairy,231.9642,OUT049,14,1,0,1,1555,0,1340.311665,0,9
583,10.8,0,0.050000257,Fruits and Vegetables,243.9144,OUT017,6,2,1,1,2422,1,1400.923903,0,2
750,15.2,0,0.021207519,Canned,219.4824,OUT046,16,2,0,1,630,1,1332.243074,0,8
112,8.895,0,0.06595278,Hard Drinks,232.9616,OUT045,11,2,1,1,1411,0,1264.622727,1,7
93,11.8,0,0.113307794,Soft Drinks,187.0924,OUT035,9,2,1,1,715,0,1229.886669,1,6
993,7.63,2,0.225476528,Snack Foods,45.1402,OUT010,15,1,2,0,2350,1,1373.949767,0,0
1155,6.55,2,0.034800079,Breads,157.5288,OUT017,6,2,1,1,493,1,1329.897088,0,2
856,16.85,0,0.139301634,Snack Foods,144.976,OUT013,26,0,2,1,1393,1,1373.949767,0,1
1259,15.9666819,0,0.025612348,Fruits and Vegetables,168.2474,OUT027,28,1,2,3,1666,1,1400.923903,0,5
1428,7.235,1,0.077290355,Household,116.9492,OUT017,6,2,1,1,1069,2,1327.838316,0,2
1048,19.25,0,0.1017546,Dairy,55.1956,OUT035,9,2,1,1,2531,1,1340.311665,0,6
587,13.85,2,0.094265737,Breakfast,233.93,OUT010,15,2,2,0,1078,1,1248.919095,1,0
315,18.1,0,0.022380952,Fruits and Vegetables,93.6094,OUT013,26,0,2,1,2463,1,1400.923903,0,1
347,18.6,0,0.01575657,Snack Foods,153.1366,OUT013,26,0,2,1,1648,1,1373.949767,0,1
210,6.615,0,0.156307983,Dairy,196.3426,OUT010,15,1,2,0,3276,1,1340.311665,0,0
263,15.6,0,0.195688803,Frozen Foods,77.367,OUT010,15,2,2,0,457,1,1280.318926,1,0
81,18.85,0,0.13747519,Hard Drinks,158.6578,OUT045,11,2,1,1,1774,0,1264.622727,1,7
600,7.235,0,0.06595278,Snack Foods,197.2452,OUT035,9,2,1,1,1092,1,1373.949767,0,6
870,7.825,0,0.07962861,Meat,63.4826,OUT046,16,2,0,1,836,1,1246.692408,1,8
1542,8.151798319,1,0.03100078,Household,177.0054,OUT027,28,1,2,3,918,2,1327.838316,0,5
349,19.7,2,0.016202582,Canned,188.2556,OUT035,9,2,1,1,1779,1,1332.243074,0,6
918,12.6,0,0.024190156,Dairy,34.4874,OUT035,9,2,1,1,2544,1,1340.311665,0,6
490,10.65,2,0.085308611,Snack Foods,230.2668,OUT045,11,2,1,1,2832,1,1373.949767,0,7
700,16.75,2,0.008564925,Meat,73.2038,OUT035,9,2,1,1,359,1,1246.692408,1,6
84,13.8,0,0.097457483,Dairy,55.393,OUT018,4,1,2,2,17,0,1340.311665,0,3
1425,9.6,1,0.029619203,Household,43.6086,OUT013,26,0,2,1,2969,2,1327.838316,0,1
1411,13.1,1,0.06595278,Others,189.253,OUT046,16,2,0,1,448,2,1162.562891,1,8
94,14.6,0,0.150872868,Soft Drinks,47.5692,OUT045,11,2,1,1,340,0,1229.886669,1,7
323,6.67,2,0.09031453,Snack Foods,130.5626,OUT018,4,1,2,2,166,1,1373.949767,0,3
779,15.7,2,0.018930352,Fruits and Vegetables,59.4536,OUT046,16,2,0,1,3351,1,1400.923903,0,8
1462,17.75,1,0.111209003,Others,107.7912,OUT013,26,0,2,1,3478,2,1162.562891,1,1
1212,20.2,2,0.121153331,Snack Foods,97.3752,OUT013,26,0,2,1,3451,1,1373.949767,0,1
801,10.85,0,0.163160327,Snack Foods,107.4622,OUT017,6,2,1,1,591,1,1373.949767,0,2
1327,20.25,1,0.148163564,Household,232.7616,OUT049,14,1,0,1,732,2,1327.838316,0,9
489,15.9666819,0,0.028281197,Snack Foods,90.2146,OUT027,28,1,2,3,1930,1,1373.949767,0,5
1089,5.86,2,0.150853308,Meat,156.0314,OUT046,16,2,0,1,851,1,1246.692408,1,8
432,6.115,2,0.011437302,Frozen Foods,92.4488,OUT017,6,2,1,1,326,1,1280.318926,1,2
1246,19.7,2,0.018024769,Meat,104.499,OUT046,16,2,0,1,32,1,1246.692408,1,8
1368,9.8,1,0.090448534,Others,194.5478,OUT035,9,2,1,1,3251,2,1162.562891,1,6
1182,12.5,2,0.08175276,Fruits and Vegetables,89.0488,OUT046,16,2,0,1,244,1,1400.923903,0,8
677,19.35,2,0.109667698,Meat,166.0816,OUT010,15,1,2,0,3073,1,1246.692408,1,0
1545,16.75,1,0.075735621,Health and Hygiene,34.5532,OUT046,16,2,0,1,1684,2,1218.181979,1,8
1408,19.1,1,0.091917786,Others,182.7608,OUT046,16,2,0,1,702,2,1162.562891,1,8
824,21.35,0,0.130127365,Fruits and Vegetables,96.2094,OUT010,15,1,2,0,752,1,1400.923903,0,0
1107,19.5,0,0.082483516,Canned,179.2002,OUT013,26,0,2,1,1452,1,1332.243074,0,1
667,6.575,2,0.075507758,Breads,146.4444,OUT046,16,2,0,1,512,1,1329.897088,0,8
894,6.67,2,0.124126756,Snack Foods,88.9514,OUT017,6,2,1,1,934,1,1373.949767,0,2
1195,12.3,0,0.009425158,Baking Goods,74.838,OUT049,14,1,0,1,462,1,1165.308787,1,9
442,16.1,2,0.024999711,Fruits and Vegetables,97.841,OUT045,11,2,1,1,231,1,1400.923903,0,7
832,10.03119577,2,0.058545606,Meat,155.8314,OUT019,28,2,0,0,1601,1,1246.692408,1,4
1448,17.35,1,0.020676141,Others,80.6618,OUT017,6,2,1,1,191,2,1162.562891,1,2
900,15.35,0,0.02346559,Frozen Foods,35.219,OUT010,15,1,2,0,1907,1,1280.318926,1,0
416,8.975,2,0.05272914,Canned,86.4224,OUT046,16,2,0,1,21,1,1332.243074,0,8
1427,13.15,1,0.024630755,Household,178.2686,OUT013,26,0,2,1,1316,2,1327.838316,0,1
1435,19.5,1,0.014274292,Household,55.6614,OUT046,16,2,0,1,3164,2,1327.838316,0,8
1522,15.1,1,0.059313603,Household,238.1248,OUT035,9,2,1,1,2239,2,1327.838316,0,6
216,5.465,2,0.048518008,Baking Goods,132.9626,OUT035,9,2,1,1,1099,1,1165.308787,1,6
532,17.75,0,0.073349552,Seafood,34.2216,OUT013,26,0,2,1,3428,1,1672.676622,0,1
774,18.05858931,0,0.055648052,Baking Goods,100.3016,OUT027,28,1,2,3,1426,1,1165.308787,1,5
17,6.96,0,0.077129323,Soft Drinks,92.7146,OUT013,26,0,2,1,623,0,1229.886669,1,1
857,17.85,0,0.087824967,Breads,196.0794,OUT018,4,1,2,2,639,1,1329.897088,0,3
513,5.095,2,0.130031207,Snack Foods,142.4838,OUT018,4,1,2,2,2786,1,1373.949767,0,3
12,5.73,0,0.045334098,Soft Drinks,87.0882,OUT013,26,0,2,1,675,0,1229.886669,1,1
1528,7.5,1,0.096333029,Household,57.8588,OUT013,26,0,2,1,133,2,1327.838316,0,1
164,7.855,2,0.073858923,Dairy,218.6482,OUT013,26,0,2,1,1973,1,1340.311665,0,1
37,5.655,0,0.175047104,Soft Drinks,146.9102,OUT035,9,2,1,1,748,0,1229.886669,1,6
1551,12.15,1,0.132952286,Health and Hygiene,37.6506,OUT010,15,1,2,0,1957,2,1218.181979,1,0
570,9.6,0,0.086145867,Snack Foods,258.362,OUT010,15,1,2,0,1267,1,1373.949767,0,0
1505,18.85,1,0.0520115,Health and Hygiene,190.3846,OUT013,26,0,2,1,1924,2,1218.181979,1,1
1032,20.2,2,0.059790095,Fruits and Vegetables,127.4678,OUT035,9,2,1,1,1882,1,1400.923903,0,6
929,12.15,2,0.071440118,Meat,182.295,OUT010,15,1,2,0,2743,1,1246.692408,1,0
82,19.6,0,0.03395415,Soft Drinks,56.4614,OUT049,14,1,0,1,3250,0,1229.886669,1,9
176,16,2,0.099271209,Frozen Foods,88.5856,OUT046,16,2,0,1,3371,1,1280.318926,1,8
1227,13.93290191,0,0.020769677,Dairy,117.5782,OUT027,28,1,2,3,1364,1,1340.311665,0,5
625,6.425,0,0.06316338,Breakfast,132.2626,OUT035,9,2,1,1,915,1,1248.919095,1,6
1389,6.825,1,0.059846975,Health and Hygiene,262.5226,OUT046,16,2,0,1,3472,2,1218.181979,1,8
301,15.9666819,2,0.014342659,Canned,103.7674,OUT019,28,2,0,0,861,1,1332.243074,0,4
77,7.97,0,0.057667173,Soft Drinks,172.1422,OUT010,15,1,2,0,2626,0,1229.886669,1,0
53,17.25,0,0.037155206,Soft Drinks,166.4526,OUT013,26,0,2,1,2004,0,1229.886669,1,1
1494,9.1,1,0.080417724,Household,48.8718,OUT049,14,1,0,1,2230,2,1327.838316,0,9
1329,19.2,1,0.041227831,Household,129.831,OUT046,16,2,0,1,788,2,1327.838316,0,8
200,20.08910944,2,0.102226474,Canned,91.312,OUT027,28,1,2,3,1585,1,1332.243074,0,5
709,6.12748296,2,0.178210285,Meat,95.7752,OUT027,28,1,2,3,2077,1,1246.692408,1,5
244,14.5,2,0.06904249,Canned,41.4454,OUT010,15,1,2,0,2160,1,1332.243074,0,0
226,8.151798319,2,0.052791124,Baking Goods,98.5384,OUT019,28,2,0,0,2879,1,1165.308787,1,4
1233,17.75,2,0.067607749,Baking Goods,188.024,OUT049,14,1,0,1,1401,1,1165.308787,1,9
536,7.145,0,0.017887474,Frozen Foods,160.6578,OUT017,6,2,1,1,646,1,1280.318926,1,2
539,8.985,0,0.184440421,Fruits and Vegetables,99.67,OUT017,6,2,1,1,1727,1,1400.923903,0,2
1477,16.35,1,0.091074449,Household,196.811,OUT017,6,2,1,1,1752,2,1327.838316,0,2
37,5.655,0,0.06595278,Soft Drinks,147.5102,OUT046,16,2,0,1,153,0,1229.886669,1,8
104,9.5,0,0.041951439,Soft Drinks,32.49,OUT049,14,1,0,1,3358,0,1229.886669,1,9
616,5.78,2,0.074087369,Snack Foods,264.9568,OUT013,26,0,2,1,3100,1,1373.949767,0,1
305,8.05,2,0.06595278,Fruits and Vegetables,257.5646,OUT013,26,0,2,1,2622,1,1400.923903,0,1
958,6.75,2,0.108679906,Dairy,95.6752,OUT018,4,1,2,2,224,1,1340.311665,0,3
123,16.6,0,0.136500981,Hard Drinks,173.3422,OUT017,6,1,1,1,2178,0,1264.622727,1,2
1398,6.095,1,0.081361288,Others,141.9154,OUT045,11,2,1,1,1333,2,1162.562891,1,7
1183,15.1,0,0.06595278,Snack Foods,197.211,OUT010,15,1,2,0,799,1,1373.949767,0,0
837,19.35,2,0.018591464,Snack Foods,112.9544,OUT049,14,1,0,1,315,1,1373.949767,0,9
1510,11.3,1,0.066952965,Household,192.0478,OUT018,4,1,2,2,1600,2,1327.838316,0,3
855,10.8,0,0.029107004,Snack Foods,240.5222,OUT017,6,2,1,1,2372,1,1373.949767,0,2
468,19.7,2,0.06595278,Baking Goods,194.411,OUT049,14,1,0,1,2612,1,1165.308787,1,9
825,18.05858931,0,0.065872936,Fruits and Vegetables,113.1886,OUT019,28,2,0,0,102,1,1400.923903,0,4
181,10.5,2,0.117149075,Baking Goods,164.121,OUT018,4,1,2,2,669,1,1165.308787,1,3
898,7.655,0,0.031994534,Canned,114.3492,OUT049,14,1,0,1,716,1,1332.243074,0,9
364,8.235,0,0.08276363,Baking Goods,146.5076,OUT018,4,1,2,2,538,1,1165.308787,1,3
749,20.6,0,0.083004078,Baking Goods,119.4756,OUT046,16,2,0,1,81,1,1165.308787,1,8
982,19.35,2,0.021490911,Fruits and Vegetables,122.1098,OUT049,14,1,0,1,1472,1,1400.923903,0,9
1102,9.5,2,0.058835928,Fruits and Vegetables,170.2448,OUT010,15,1,2,0,596,1,1400.923903,0,0
1198,5.305,2,0.07871639,Meat,183.5608,OUT010,15,1,2,0,2753,1,1246.692408,1,0
23,9.8,0,0.013869809,Soft Drinks,47.406,OUT045,11,2,1,1,3473,0,1229.886669,1,7
1242,9.6,2,0.022274264,Breads,101.699,OUT035,9,2,1,1,1533,1,1329.897088,0,6
227,13,0,0.153618566,Canned,79.6986,OUT046,16,2,0,1,416,1,1332.243074,0,8
1174,17.6,0,0.049267759,Snack Foods,113.0176,OUT018,4,1,2,2,1448,1,1373.949767,0,3
566,14.3,0,0.12826315,Frozen Foods,83.4224,OUT017,6,2,1,1,3092,1,1280.318926,1,2
594,10.3,2,0.02494708,Baking Goods,172.3422,OUT045,11,2,1,1,2810,1,1165.308787,1,7
1220,15.1,2,0.157154813,Fruits and Vegetables,62.2194,OUT010,15,2,2,0,714,1,1400.923903,0,0
78,6.03,0,0.022832115,Dairy,176.7028,OUT017,6,2,1,1,370,0,1340.311665,0,2
1112,7.68,0,0.070900282,Fruits and Vegetables,192.6162,OUT046,16,2,0,1,2775,1,1400.923903,0,8
835,20,2,0.028180789,Fruits and Vegetables,46.8744,OUT045,11,2,1,1,3399,1,1400.923903,0,7
269,15.85,0,0.136497913,Canned,96.3094,OUT046,16,2,0,1,1442,1,1332.243074,0,8
1529,15.2,1,0.162462044,Health and Hygiene,117.6492,OUT010,15,2,2,0,1831,2,1218.181979,1,0
985,12.15,0,0.06595278,Breads,164.7184,OUT046,16,2,0,1,2093,1,1329.897088,0,8
680,19.35,0,0.118080437,Snack Foods,222.6088,OUT035,9,2,1,1,2920,1,1373.949767,0,6
812,15.9666819,2,0.017466284,Meat,45.4718,OUT027,28,1,2,3,295,1,1246.692408,1,5
443,10.03119577,0,0.031073804,Seafood,157.5604,OUT027,28,1,2,3,2814,1,1672.676622,0,5
143,8.85,2,0.113302223,Soft Drinks,125.1388,OUT017,6,2,1,1,106,0,1229.886669,1,2
1349,19.85,1,0.025968706,Household,49.5376,OUT046,16,2,0,1,4,2,1327.838316,0,8
38,19.1,0,0.045400017,Dairy,38.8138,OUT045,11,2,1,1,3110,0,1340.311665,0,7
1318,17,1,0.126958147,Household,125.8362,OUT017,6,2,1,1,1212,2,1327.838316,0,2
199,11.15,2,0.105307659,Baking Goods,102.0648,OUT046,16,2,0,1,40,1,1165.308787,1,8
1081,12.35,2,0.038500421,Fruits and Vegetables,110.757,OUT046,16,2,0,1,191,1,1400.923903,0,8
223,20.85,0,0.02137305,Fruits and Vegetables,103.3306,OUT045,11,2,1,1,2644,1,1400.923903,0,7
1210,15.9666819,0,0.06595278,Fruits and Vegetables,255.7988,OUT027,28,1,2,3,3417,1,1400.923903,0,5
565,7.035,0,0.06595278,Frozen Foods,263.291,OUT010,15,1,2,0,2655,1,1280.318926,1,0
975,4.785,0,0.09297084,Breads,122.0098,OUT018,4,1,2,2,872,1,1329.897088,0,3
756,18.05858931,0,0.088839949,Snack Foods,254.2672,OUT027,28,1,2,3,91,1,1373.949767,0,5
683,17.25,2,0.209600084,Breakfast,40.348,OUT010,15,1,2,0,2059,1,1248.919095,1,0
