,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Type_Combined,Avg_Item_Outlet_Sales,category_by_sales,Item_Outlet_Sales
11457,FDP20,19.85,Low Fat,0.04574024,Fruits and Vegetables,127.102,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2086.136021
11458,FDJ15,11.35,Regular,0.023303069,Dairy,185.4608,OUT013,26,High,Tier 3,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3705.924759
11459,FDD04,16,Low Fat,0.090337797,Dairy,140.3154,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1340.311665,High_Sales_Item_Type,1543.913177
11460,FDY58,11.65,Low Fat,0.039999537,Snack Foods,229.8694,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3840.5364
11461,FDR37,16.5,Regular,0.066519424,Breakfast,183.2292,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1248.919095,Low_Sales_Item_Type,2648.727278
11462,FDF44,7.17,Regular,0.059678319,Fruits and Vegetables,129.5968,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2174.819455
11463,FDD32,17.7,Regular,0.041015006,Fruits and Vegetables,82.6276,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1188.058299
11464,FDR57,5.675,Regular,0.023629875,Snack Foods,156.2288,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2184.818737
11465,DRG39,13.93290191,Low Fat,0.041976732,Dairy,54.4982,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1340.311665,High_Sales_Item_Type,1921.509378
11466,FDX15,17.2,Low Fat,0.157182948,Meat,158.9578,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,2655.402747
11467,DRN37,9.6,Low Fat,0.096492692,Soft Drinks,165.8158,OUT045,11,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,2361.823136
11468,FDW40,13.93290191,Regular,0.06595278,Frozen Foods,141.5812,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1280.318926,Low_Sales_Item_Type,3682.054144
11469,FDB32,20.6,Low Fat,0.023489402,Fruits and Vegetables,93.7778,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1548.169709
11470,FDM40,10.195,Low Fat,0.160588464,Frozen Foods,143.4154,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,1926.852461
11471,FDE39,8.151798319,Low Fat,0.035959521,Dairy,120.8782,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1340.311665,High_Sales_Item_Type,3151.015653
11472,DRH49,19.7,Low Fat,0.024795057,Soft Drinks,82.2592,OUT017,6,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1264.281395
11473,FDT46,11.35,Low Fat,0.030855031,Snack Foods,49.7008,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,697.1153961
11474,NCF06,6.235,Non-Edible,0.020194535,Household,257.6962,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,4052.04119
11475,FDP07,18.2,Low Fat,0.090410295,Fruits and Vegetables,196.211,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3180.034828
11476,FDC04,15.6,Low Fat,0.04494821,Dairy,240.3854,OUT013,26,High,Tier 3,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3863.346066
11477,FDZ32,7.785,Regular,0.038348445,Fruits and Vegetables,103.4964,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1677.557193
11478,FDD50,18.85,Low Fat,0.141929473,Canned,169.9132,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2735.994913
11479,FDU56,16.85,Low Fat,0.04466528,Fruits and Vegetables,184.9266,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3225.121702
11480,FDV34,10.695,Regular,0.011490085,Snack Foods,72.0038,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1189.427672
11481,NCY41,16.75,Non-Edible,0.075672596,Health and Hygiene,36.8532,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,704.3809976
11482,NCK18,9.6,Non-Edible,0.006698103,Household,165.8184,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2758.842656
11483,DRH25,18.7,Low Fat,0.014615718,Soft Drinks,52.4324,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1017.078096
11484,FDT57,15.2,Low Fat,0.019034783,Snack Foods,238.4248,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3427.154347
11485,FDV56,16.1,Regular,0.013651105,Fruits and Vegetables,106.7596,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1400.923903,High_Sales_Item_Type,1295.028275
11486,FDV12,16.7,Regular,0.060998134,Baking Goods,97.2384,OUT045,11,Medium,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1736.853273
11487,FDN52,9.395,Regular,0.132314096,Frozen Foods,88.5198,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1290.101623
11488,FDX38,10.5,Regular,0.048197901,Dairy,48.3376,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,743.4653795
11489,FDE47,14.15,Low Fat,0.038063173,Starchy Foods,122.5046,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1306.324351,High_Sales_Item_Type,1815.177944
11490,NCO07,9.06,Non-Edible,0.009768132,Others,211.456,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,3111.166798
11491,FDV09,12.07038502,Low Fat,0.02046897,Snack Foods,150.2734,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,3576.317996
11492,FDZ23,18.05858931,Regular,0.118188689,Baking Goods,185.224,OUT019,28,Small,Tier 1,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,526.4520122
11493,DRH51,17.6,Low Fat,0.097612596,Dairy,88.1856,OUT018,4,Medium,Tier 3,Supermarket Type2,Drinks,1340.311665,High_Sales_Item_Type,1301.724776
11494,NCY54,8.43,Non-Edible,0.178055216,Household,172.0422,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2890.234071
11495,DRG49,7.81,Low Fat,0.067399162,Soft Drinks,246.2486,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,5021.080716
11496,NCC19,6.57,Non-Edible,0.097031198,Household,192.882,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,3648.689803
11497,NCV53,8.27,Non-Edible,0.018851756,Health and Hygiene,241.288,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,5017.684008
11498,FDZ47,20.08910944,Regular,0.06595278,Baking Goods,101.0042,OUT019,28,Small,Tier 1,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,310.5368144
11499,NCO26,7.235,Non-Edible,0.077168705,Household,114.3492,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,1843.348469
11500,NCP02,7.105,Non-Edible,0.044899636,Household,61.0562,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1125.234219
11501,NCW30,5.21,Non-Edible,0.011054747,Household,259.5962,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,3140.630232
11502,NCN55,14.6,Non-Edible,0.059490504,Others,241.4538,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,3983.011711
11503,FDB20,7.72,Low Fat,0.08700498,Fruits and Vegetables,75.8986,OUT010,15,Small,Tier 3,Grocery Store,Food,1400.923903,High_Sales_Item_Type,159.890698
11504,DRL11,10.5,Low Fat,0.047978201,Hard Drinks,156.8946,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,2169.444143
11505,DRD60,15.7,Low Fat,0.037307618,Soft Drinks,181.7634,OUT045,11,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,3012.069184
11506,FDW14,8.3,Regular,0.06595278,Dairy,87.8198,OUT010,15,Small,Tier 3,Grocery Store,Food,1340.311665,High_Sales_Item_Type,181.5206629
11507,FDL27,6.17,Low Fat,0.017794028,Meat,65.9826,OUT010,15,Medium,Tier 3,Grocery Store,Food,1246.692408,Low_Sales_Item_Type,182.9648126
11508,FDU09,7.71,Regular,0.066868428,Snack Foods,55.4956,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1373.949767,High_Sales_Item_Type,740.9429647
11509,DRH36,15.9666819,Low Fat,0.033218416,Soft Drinks,74.7696,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1229.886669,Low_Sales_Item_Type,2222.735809
11510,FDP34,12.07038502,Low Fat,0.136563316,Snack Foods,156.363,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,3981.838267
11511,FDE04,19.75,Regular,0.018125015,Frozen Foods,178.266,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2980.016647
11512,FDZ57,10.03119577,Regular,0.037581431,Snack Foods,130.1994,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,4002.798561
11513,FDF02,16.2,Low Fat,0.173192865,Canned,104.399,OUT010,15,Medium,Tier 3,Grocery Store,Food,1332.243074,High_Sales_Item_Type,246.0848615
11514,FDG28,9.285,Regular,0.049380234,Frozen Foods,245.4144,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,4096.968099
11515,NCI31,20,Non-Edible,0.06595278,Others,35.119,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,635.7325237
11516,FDT43,16.35,Low Fat,0.020530851,Fruits and Vegetables,51.3324,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,821.1636739
11517,FDU20,19.35,Regular,0.021457551,Fruits and Vegetables,121.3098,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2463.257638
11518,FDD53,16.2,Low Fat,0.06595278,Frozen Foods,42.9454,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,659.2838074
11519,FDW15,15.35,Regular,0.055225368,Meat,149.1734,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,2509.105989
11520,NCT53,5.4,Non-Edible,0.048213839,Health and Hygiene,162.8526,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,2362.951453
11521,NCG55,15.9666819,Non-Edible,0.038956596,Household,114.6176,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1327.838316,High_Sales_Item_Type,2534.665428
11522,FDD48,10.395,Low Fat,0.030152986,Baking Goods,114.5176,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1897.537453
11523,FDG47,12.8,Low Fat,0.069727079,Starchy Foods,263.6252,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,4261.475173
11524,FDI21,5.59,Regular,0.056922987,Snack Foods,63.4168,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1206.061447
11525,FDT27,11.395,Regular,0.069980785,Meat,234.4616,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,3530.890597
11526,DRO35,13.85,Low Fat,0.034541588,Hard Drinks,116.8492,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,2230.091999
11527,FDD33,12.85,Low Fat,0.06595278,Fruits and Vegetables,233.3642,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,4311.281144
11528,FDC04,15.6,Low Fat,0.04497714,Dairy,243.0854,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3767.20639
11529,FDY34,10.5,Regular,0.010972719,Snack Foods,164.0842,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2294.898589
11530,DRJ49,6.865,Low Fat,0.014015003,Soft Drinks,128.0652,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,2153.477474
11531,FDE05,10.895,Regular,0.032504504,Frozen Foods,143.8102,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2520.252778
11532,FDU31,10.5,Regular,0.025132415,Fruits and Vegetables,218.8508,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3847.674591
11533,NCN19,13.93290191,Non-Edible,0.012040955,Others,188.253,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1162.562891,Low_Sales_Item_Type,4696.352638
11534,FDK56,10.03119577,Low Fat,0.129368491,Fruits and Vegetables,185.3898,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,5778.160037
11535,FDK58,11.35,Regular,0.045236996,Snack Foods,103.1016,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1890.521193
11536,NCJ42,19.75,Non-Edible,0.014298622,Household,102.5332,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2077.755876
11537,FDZ34,6.12748296,Low Fat,0.075511074,Starchy Foods,192.282,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1306.324351,High_Sales_Item_Type,5402.90853
11538,FDA52,16.2,Regular,0.06595278,Frozen Foods,175.637,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,2445.560242
11539,NCR29,7.565,Non-Edible,0.054595405,Health and Hygiene,55.693,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,663.4994796
11540,FDT48,4.92,Low Fat,0.06595278,Baking Goods,200.3084,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,3592.596241
11541,DRJ51,13.93290191,Low Fat,0.154065962,Dairy,229.3668,OUT019,28,Small,Tier 1,Grocery Store,Drinks,1340.311665,High_Sales_Item_Type,644.3899005
11542,NCS54,13.6,Non-Edible,0.009993163,Household,177.637,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,3038.096494
11543,FDV01,19.2,Regular,0.084934509,Canned,154.9314,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2847.328784
11544,DRG51,12.07038502,Low Fat,0.01148374,Dairy,163.4526,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1340.311665,High_Sales_Item_Type,4229.382511
11545,NCG42,19.2,Non-Edible,0.041193522,Household,131.731,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2352.459574
11546,FDA51,8.05,Regular,0.16493563,Dairy,115.5518,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1800.161185
11547,FDV19,14.85,Regular,0.059013051,Fruits and Vegetables,159.7578,OUT010,15,Medium,Tier 3,Grocery Store,Food,1400.923903,High_Sales_Item_Type,319.047076
11548,NCT18,14.6,Non-Edible,0.059525627,Household,182.1976,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,3164.799313
11549,NCS41,12.85,Non-Edible,0.053552399,Health and Hygiene,184.6608,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,2715.153241
11550,FDO03,10.395,Regular,0.036882977,Meat,228.1352,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,3769.497706
11551,FDL12,15.85,Regular,0.203588239,Baking Goods,61.622,OUT010,15,Medium,Tier 3,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,186.9735548
11552,FDY37,17,Regular,0.044470849,Canned,143.647,OUT010,15,Medium,Tier 3,Grocery Store,Food,1332.243074,High_Sales_Item_Type,293.6649397
11553,FDI58,7.64,Regular,0.070814401,Snack Foods,92.412,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1538.778835
11554,FDT28,13.3,Low Fat,0.063825112,Frozen Foods,149.2708,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,1943.354698
11555,NCC42,15,Non-Edible,0.075167462,Health and Hygiene,138.5838,OUT010,15,Small,Tier 3,Grocery Store,Non-Consumable,1218.181979,Low_Sales_Item_Type,364.3587347
11556,FDO01,21.1,Regular,0.020835848,Breakfast,129.7994,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1248.919095,Low_Sales_Item_Type,2391.846581
11557,FDJ02,17.2,Regular,0.025145838,Canned,146.6418,OUT013,26,High,Tier 3,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2382.635269
11558,FDQ04,6.4,Low Fat,0.085098856,Frozen Foods,42.0796,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,488.5897776
11559,DRL47,19.7,Low Fat,0.038704546,Hard Drinks,125.7362,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,1983.152561
11560,FDZ32,7.785,Regular,0.03812554,Fruits and Vegetables,106.7964,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1739.559287
11561,FDC35,7.435,Low Fat,0.122814466,Starchy Foods,207.5638,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,3514.116404
11562,FDX14,13.1,Low Fat,0.075092011,Dairy,73.2354,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1173.228315
11563,FDZ35,9.6,Regular,0.022259937,Breads,103.999,OUT013,26,High,Tier 3,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,1682.673061
11564,FDL14,8.115,Regular,0.032132105,Canned,155.4972,OUT013,26,High,Tier 3,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1991.225547
11565,FDO04,16.6,Low Fat,0.026578464,Frozen Foods,55.0614,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1007.114575
11566,DRK11,8.21,Low Fat,0.01082531,Hard Drinks,150.2392,OUT017,6,Small,Tier 2,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,2420.590429
11567,FDB44,6.655,Low Fat,0.017027915,Fruits and Vegetables,211.0586,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1400.923903,High_Sales_Item_Type,3221.435329
11568,FDZ50,12.8,Regular,0.079199274,Dairy,184.6608,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3718.545593
11569,FDI12,10.03119577,Regular,0.099912754,Baking Goods,88.6856,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1165.308787,Low_Sales_Item_Type,2660.632862
11570,FDU43,19.35,Regular,0.058371696,Fruits and Vegetables,237.1564,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,4800.180266
11571,FDD58,7.76,Low Fat,0.099343484,Snack Foods,98.17,OUT010,15,Medium,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,192.2060244
11572,FDB27,7.575,Low Fat,0.055703431,Dairy,195.3768,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3410.78162
11573,FDB04,11.35,Regular,0.063483863,Dairy,85.9856,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1340.311665,High_Sales_Item_Type,1201.557814
11574,NCO17,10,Non-Edible,0.06595278,Health and Hygiene,118.744,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,1961.966556
11575,FDL12,15.85,Regular,0.122320725,Baking Goods,58.022,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,946.468312
11576,DRJ13,12.65,Low Fat,0.062988082,Soft Drinks,160.6578,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,2731.832029
11577,FDD57,18.1,Low Fat,0.022445019,Fruits and Vegetables,97.0094,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1396.526482
11578,FDW19,12.35,Regular,0.038493141,Fruits and Vegetables,110.957,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1729.959925
11579,DRD27,18.75,Low Fat,0.023937034,Dairy,100.4042,OUT018,4,Medium,Tier 3,Supermarket Type2,Drinks,1340.311665,High_Sales_Item_Type,1293.450303
11580,FDH27,6.12748296,Low Fat,0.058064391,Dairy,145.1128,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1340.311665,High_Sales_Item_Type,4133.236287
11581,NCW30,6.12748296,Non-Edible,0.010956581,Household,259.9962,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1327.838316,High_Sales_Item_Type,7331.658413
11582,FDR40,9.1,Regular,0.008067116,Frozen Foods,79.9618,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,1041.685837
11583,FDG05,11,Regular,0.087774037,Frozen Foods,156.663,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2173.560916
11584,NCY41,15.9666819,Non-Edible,0.132603297,Health and Hygiene,35.3532,OUT019,28,Small,Tier 1,Grocery Store,Non-Consumable,1218.181979,Low_Sales_Item_Type,93.90243563
11585,FDI38,13.35,Regular,0.014686484,Canned,206.3638,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1332.243074,High_Sales_Item_Type,2650.689913
11586,FDR20,20,Regular,0.028123753,Fruits and Vegetables,43.2744,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,689.9130004
11587,FDE09,8.775,Low Fat,0.021725581,Fruits and Vegetables,109.2228,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1803.27087
11588,FDN50,15.9666819,Regular,0.046432792,Canned,94.912,OUT019,28,Small,Tier 1,Grocery Store,Food,1332.243074,High_Sales_Item_Type,273.3446152
11589,DRF27,8.93,Low Fat,0.028474903,Dairy,152.334,OUT045,11,Small,Tier 2,Supermarket Type1,Drinks,1340.311665,High_Sales_Item_Type,2622.266695
11590,DRF51,15.75,Low Fat,0.165700218,Dairy,37.7506,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1340.311665,High_Sales_Item_Type,657.6868438
11591,NCO02,12.07038502,Non-Edible,0.128458176,Others,67.8142,OUT019,28,Small,Tier 1,Grocery Store,Non-Consumable,1162.562891,Low_Sales_Item_Type,171.6348161
11592,FDB51,6.12748296,Low Fat,0.038267861,Dairy,62.0852,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1340.311665,High_Sales_Item_Type,1756.083814
11593,FDJ50,8.645,Low Fat,0.02156804,Canned,52.8982,OUT013,26,High,Tier 3,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,761.9838145
11594,FDN52,9.395,Regular,0.131460394,Frozen Foods,85.2198,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1389.931171
11595,FDX14,13.1,Low Fat,0.074877667,Dairy,76.6354,OUT013,26,High,Tier 3,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1230.455688
11596,FDT27,12.07038502,Regular,0.121838154,Meat,235.8616,OUT019,28,Small,Tier 1,Grocery Store,Food,1246.692408,Low_Sales_Item_Type,617.0815367
11597,FDV10,7.645,Regular,0.06665054,Snack Foods,41.1112,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,655.4461336
